id,video_id,video_name,pool_id,pool_item,question_category,question,caption,foil,answer1,answer2,target,model,mode,raw_model_output,predicted_label,is_correct,result,error
video002_temporale_02,video002,video002.mp4,video002_temporale,2,temporale,La donna bionda sbuffa prima o dopo che il telefono squilli?,La donna bionda sbuffa dopo che il telefono squilla.,La donna bionda sbuffa prima che il telefono squilli.,La donna bionda sbuffa dopo che il telefono squilla.,La donna bionda sbuffa prima che il telefono squilli.,0,gemma-4-12B,only_video,0,0,1,correct,
video002_temporale_03,video002,video002.mp4,video002_temporale,3,temporale,La donna bionda sbuffa prima o dopo che il telefono squilli?,La donna bionda sbuffa in seguito alla scoperta che la donna al telefono è la moglie dell'uomo.,La donna bionda sbuffa prima della scoperta che la donna al telefono è la moglie dell'uomo.,La donna bionda sbuffa prima della scoperta che la donna al telefono è la moglie dell'uomo.,La donna bionda sbuffa in seguito alla scoperta che la donna al telefono è la moglie dell'uomo.,1,gemma-4-12B,only_video,0,0,0,wrong,
video002_temporale_04,video002,video002.mp4,video002_temporale,4,temporale,La donna bionda sbuffa prima o dopo che il telefono squilli?,La donna bionda sbuffa dopo aver capito che fosse la moglie di lui.,La donna bionda sbuffa mentre capiva che fosse la moglie di lui.,La donna bionda sbuffa dopo aver capito che fosse la moglie di lui.,La donna bionda sbuffa mentre capiva che fosse la moglie di lui.,0,gemma-4-12B,only_video,0,0,1,correct,
video003_causale_01,video003,video003.mp4,video003_causale,1,causale,Perché l'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio?,L'uomo con la maglietta gialla si preoccupa perché probabilmente la macchina è dello zio.,L'uomo con la maglietta gialla si preoccupa perché probabilmente la macchina non funziona.,L'uomo con la maglietta gialla si preoccupa perché probabilmente la macchina non funziona.,L'uomo con la maglietta gialla si preoccupa perché probabilmente la macchina è dello zio.,1,gemma-4-12B,only_video,0,0,0,wrong,
video003_causale_02,video003,video003.mp4,video003_causale,2,causale,Perché l'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio?,L'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio perché è la macchina dello zio.,L'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio perché ha perso la macchina dello zio.,L'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio perché ha perso la macchina dello zio.,L'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio perché è la macchina dello zio.,1,gemma-4-12B,only_video,1,1,1,correct,
video003_causale_03,video003,video003.mp4,video003_causale,3,causale,Perché l'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio?,"L'uomo con la maglietta gialla si preoccupa perché l'auto rossa, ricevuta in prestito dallo zio, ha riportato dei danni.","L'uomo con la maglietta gialla si preoccupa perché l'auto rossa, ricevuta in prestito dallo zio, è rimasta senza benzina.","L'uomo con la maglietta gialla si preoccupa perché l'auto rossa, ricevuta in prestito dallo zio, ha riportato dei danni.","L'uomo con la maglietta gialla si preoccupa perché l'auto rossa, ricevuta in prestito dallo zio, è rimasta senza benzina.",0,gemma-4-12B,only_video,0,0,1,correct,
video003_causale_04,video003,video003.mp4,video003_causale,4,causale,Perché l'uomo con la maglietta gialla si preoccupa di cosa dirà allo zio?,L'uomo con la maglietta gialla si preoccupa perché l'auto che lo zio gli ha prestato ha subito danni.,L'uomo con la maglietta gialla si preoccupa perché si è perso in una nuova città.,L'uomo con la maglietta gialla si preoccupa perché si è perso in una nuova città.,L'uomo con la maglietta gialla si preoccupa perché l'auto che lo zio gli ha prestato ha subito danni.,1,gemma-4-12B,only_video,0,0,0,wrong,
video003_spaziale_01,video003,video003.mp4,video003_spaziale,1,spaziale,"Quando l'uomo con la maglietta gialla dice: 'Ma chi c'ha messo qui?', dov'è il 'qui'?","Nel video, il 'qui' si riferisce al tettuccio dell'automobile Lancia.","Nel video, il 'qui' si riferisce al cofano dell'automobile Lancia.","Nel video, il 'qui' si riferisce al cofano dell'automobile Lancia.","Nel video, il 'qui' si riferisce al tettuccio dell'automobile Lancia.",1,gemma-4-12B,only_video,1,1,1,correct,
video003_spaziale_02,video003,video003.mp4,video003_spaziale,2,spaziale,"Quando l'uomo con la maglietta gialla dice: 'Ma chi c'ha messo qui?', dov'è il 'qui'?","Nel video, il ""qui"" si riferisce alla macchina rossa.","Nel video, il ""qui"" si riferisce alla casa blu.","Nel video, il ""qui"" si riferisce alla macchina rossa.","Nel video, il ""qui"" si riferisce alla casa blu.",0,gemma-4-12B,only_video,0,0,1,correct,
video003_spaziale_03,video003,video003.mp4,video003_spaziale,3,spaziale,"Quando l'uomo con la maglietta gialla dice: 'Ma chi c'ha messo qui?', dov'è il 'qui'?",Il 'qui' si riferisce al tettuccio sfondato dell'auto sportiva.,Il 'qui' si riferisce agli interni lussuosi dell'auto sportiva.,Il 'qui' si riferisce al tettuccio sfondato dell'auto sportiva.,Il 'qui' si riferisce agli interni lussuosi dell'auto sportiva.,0,gemma-4-12B,only_video,0,0,1,correct,
video003_spaziale_04,video003,video003.mp4,video003_spaziale,4,spaziale,"Quando l'uomo con la maglietta gialla dice: 'Ma chi c'ha messo qui?', dov'è il 'qui'?","L'uomo con la maglietta gialla si riferisce al tettuccio della macchina rossa quando dice ""qui"".","L'uomo con la maglietta gialla si riferisce alla ruota della macchina rossa quando dice ""qui"".","L'uomo con la maglietta gialla si riferisce al tettuccio della macchina rossa quando dice ""qui"".","L'uomo con la maglietta gialla si riferisce alla ruota della macchina rossa quando dice ""qui"".",0,gemma-4-12B,only_video,0,0,1,correct,
video003_temporale_01,video003,video003.mp4,video003_temporale,1,temporale,La finestra del balcone viene chiusa prima o dopo che l'uomo urli 'barbone'?,La finestra del balcone viene chiusa dopo che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa prima che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa prima che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa dopo che l'uomo urli 'barbone'.,1,gemma-4-12B,only_video,0,0,0,wrong,
video003_temporale_02,video003,video003.mp4,video003_temporale,2,temporale,La finestra del balcone viene chiusa prima o dopo che l'uomo urli 'barbone'?,La finestra del balcone viene chiusa dopo che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa prima che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa prima che l'uomo urli 'barbone'.,La finestra del balcone viene chiusa dopo che l'uomo urli 'barbone'.,1,gemma-4-12B,only_video,0,0,0,wrong,
video003_temporale_03,video003,video003.mp4,video003_temporale,3,temporale,La finestra del balcone viene chiusa prima o dopo che l'uomo urli 'barbone'?,La finestra del balcone viene chiusa successivamente al momento in cui l'uomo spinge la televisione verso il basso.,La finestra del balcone viene chiusa prima che l'uomo spinga la televisione verso il basso.,La finestra del balcone viene chiusa prima che l'uomo spinga la televisione verso il basso.,La finestra del balcone viene chiusa successivamente al momento in cui l'uomo spinge la televisione verso il basso.,1,gemma-4-12B,only_video,1,1,1,correct,
video003_temporale_04,video003,video003.mp4,video003_temporale,4,temporale,La finestra del balcone viene chiusa prima o dopo che l'uomo urli 'barbone'?,La finestra del balcone viene chiusa dopo che l'uomo spinge la TV di sotto.,La finestra del balcone viene chiusa prima che l'uomo spinge la TV di sotto.,La finestra del balcone viene chiusa prima che l'uomo spinge la TV di sotto.,La finestra del balcone viene chiusa dopo che l'uomo spinge la TV di sotto.,1,gemma-4-12B,only_video,1,1,1,correct,
video004_causale_01,video004,video004.mp4,video004_causale,1,causale,Perché il padrone dice al cane 'incrocia bene'?,"Il padrone dice al cane ""incrocia bene"" perché non aveva incrociato bene le zampe al primo comando.","Il padrone dice al cane ""incrocia bene"" perché aveva incrociato bene le zampe al primo comando.","Il padrone dice al cane ""incrocia bene"" perché non aveva incrociato bene le zampe al primo comando.","Il padrone dice al cane ""incrocia bene"" perché aveva incrociato bene le zampe al primo comando.",0,gemma-4-12B,only_video,0,0,1,correct,
video004_causale_02,video004,video004.mp4,video004_causale,2,causale,Perché il padrone dice al cane 'incrocia bene'?,Il padrone dice al cane 'incrocia bene' per fargli eseguire meglio il comando.,Il padrone dice al cane 'incrocia bene' per fargli interrompere il comando.,Il padrone dice al cane 'incrocia bene' per fargli interrompere il comando.,Il padrone dice al cane 'incrocia bene' per fargli eseguire meglio il comando.,1,gemma-4-12B,only_video,0,0,0,wrong,
video004_causale_03,video004,video004.mp4,video004_causale,3,causale,Perché il padrone dice al cane 'incrocia bene'?,"Il padrone dice al cane 'incrocia bene' per correggere l'esecuzione del comando, che inizialmente non era stata svolta correttamente.","Il padrone dice al cane 'incrocia bene' per rinforzare l'esecuzione del comando, che inizialmente era stata svolta alla perfezione.","Il padrone dice al cane 'incrocia bene' per rinforzare l'esecuzione del comando, che inizialmente era stata svolta alla perfezione.","Il padrone dice al cane 'incrocia bene' per correggere l'esecuzione del comando, che inizialmente non era stata svolta correttamente.",1,gemma-4-12B,only_video,1,1,1,correct,
video004_causale_04,video004,video004.mp4,video004_causale,4,causale,Perché il padrone dice al cane 'incrocia bene'?,Il padrone dice al cane 'incrocia bene' perché il comando non era stato eseguito correttamente.,Il padrone dice al cane 'incrocia bene' perché aveva paura che il cane scappasse.,Il padrone dice al cane 'incrocia bene' perché aveva paura che il cane scappasse.,Il padrone dice al cane 'incrocia bene' perché il comando non era stato eseguito correttamente.,1,gemma-4-12B,only_video,1,1,1,correct,
video004_spaziale_01,video004,video004.mp4,video004_spaziale,1,spaziale,Dove si trova il cane quando viene dato il comando 'dietro'?,Il cane si trova più avanti rispetto all'inquadratura quando viene dato il comando 'dietro'.,Il cane si trova indietro rispetto all'inquadratura quando viene dato il comando 'dietro'.,Il cane si trova più avanti rispetto all'inquadratura quando viene dato il comando 'dietro'.,Il cane si trova indietro rispetto all'inquadratura quando viene dato il comando 'dietro'.,0,gemma-4-12B,only_video,1,1,0,wrong,
video004_spaziale_02,video004,video004.mp4,video004_spaziale,2,spaziale,Dove si trova il cane quando viene dato il comando 'dietro'?,Il cane è davanti all'uomo quando viene dato il comando 'dietro'.,Il cane è dietro all'uomo quando viene dato il comando 'dietro'.,Il cane è davanti all'uomo quando viene dato il comando 'dietro'.,Il cane è dietro all'uomo quando viene dato il comando 'dietro'.,0,gemma-4-12B,only_video,0,0,1,correct,
video004_spaziale_03,video004,video004.mp4,video004_spaziale,3,spaziale,Dove si trova il cane quando viene dato il comando 'dietro'?,"Quando viene dato il comando 'dietro', il cane si trova sul prato, di fronte all'uomo.","Quando viene dato il comando 'dietro', il cane si trova sul pavimento, accanto all'uomo.","Quando viene dato il comando 'dietro', il cane si trova sul pavimento, accanto all'uomo.","Quando viene dato il comando 'dietro', il cane si trova sul prato, di fronte all'uomo.",1,gemma-4-12B,only_video,1,1,1,correct,
video004_spaziale_04,video004,video004.mp4,video004_spaziale,4,spaziale,Dove si trova il cane quando viene dato il comando 'dietro'?,"Quando viene dato il comando 'dietro', il cane si trova sul prato.","Quando viene dato il comando 'dietro', il cane si trova sul divano.","Quando viene dato il comando 'dietro', il cane si trova sul prato.","Quando viene dato il comando 'dietro', il cane si trova sul divano.",0,gemma-4-12B,only_video,0,0,1,correct,
video004_temporale_01,video004,video004.mp4,video004_temporale,1,temporale,"Cosa viene ordinato prima al cane, 'due' o 'spin'?","Prima al cane viene ordinato ""indietro"", poi ""spin"" e infine ""due"".","Prima al cane viene ordinato ""spin"", poi ""due"" e infine ""indietro"".","Prima al cane viene ordinato ""indietro"", poi ""spin"" e infine ""due"".","Prima al cane viene ordinato ""spin"", poi ""due"" e infine ""indietro"".",0,gemma-4-12B,only_video,0,0,1,correct,
video004_temporale_02,video004,video004.mp4,video004_temporale,2,temporale,"Cosa viene ordinato prima al cane, 'due' o 'spin'?","Al cane viene ordinato prima ""spin"".","Al cane viene ordinato dopo ""spin"".","Al cane viene ordinato dopo ""spin"".","Al cane viene ordinato prima ""spin"".",1,gemma-4-12B,only_video,0,0,0,wrong,
video004_temporale_03,video004,video004.mp4,video004_temporale,3,temporale,"Cosa viene ordinato prima al cane, 'due' o 'spin'?",Nel video il cane esegue prima una rotazione completa su se stesso e successivamente abbaia due volte.,Nel video il cane abbaia due volte e successivamente esegue una rotazione completa su se stesso.,Nel video il cane abbaia due volte e successivamente esegue una rotazione completa su se stesso.,Nel video il cane esegue prima una rotazione completa su se stesso e successivamente abbaia due volte.,1,gemma-4-12B,only_video,0,0,0,wrong,
video004_temporale_04,video004,video004.mp4,video004_temporale,4,temporale,"Cosa viene ordinato prima al cane, 'due' o 'spin'?",Il cane prima esegue un giro su se stesso e poi abbaia due volte.,Il cane esegue un giro su se stesso mentre abbaia due volte.,Il cane esegue un giro su se stesso mentre abbaia due volte.,Il cane prima esegue un giro su se stesso e poi abbaia due volte.,1,gemma-4-12B,only_video,0,0,0,wrong,
video005_causale_01,video005,video005.mp4,video005_causale,1,causale,Perché il massaggio all'orecchio del cane produce un suono?,"Il suono prodotto dal massaggio all'orecchio del cane è dovuto al liquido dentro che si muove, simile a un ""ciaf ciaf"" nell'acqua.","Il suono prodotto dal massaggio all'orecchio del cane è dovuto all'aria che si sposta, simile a un ""ciaf ciaf"" nell'acqua.","Il suono prodotto dal massaggio all'orecchio del cane è dovuto al liquido dentro che si muove, simile a un ""ciaf ciaf"" nell'acqua.","Il suono prodotto dal massaggio all'orecchio del cane è dovuto all'aria che si sposta, simile a un ""ciaf ciaf"" nell'acqua.",0,gemma-4-12B,only_video,0,0,1,correct,
video005_causale_02,video005,video005.mp4,video005_causale,2,causale,Perché il massaggio all'orecchio del cane produce un suono?,Il massaggio all'orecchio del cane produce un suono perché nell'orecchio vi è un liquido.,Il massaggio all'orecchio del cane produce un suono perché l'orecchio è asciutto.,Il massaggio all'orecchio del cane produce un suono perché l'orecchio è asciutto.,Il massaggio all'orecchio del cane produce un suono perché nell'orecchio vi è un liquido.,1,gemma-4-12B,only_video,1,1,1,correct,
video005_causale_03,video005,video005.mp4,video005_causale,3,causale,Perché il massaggio all'orecchio del cane produce un suono?,Il suono è prodotto perché nell'orecchio è stato applicato un liquido detergente che deve avere il tempo di agire.,Il suono è prodotto perché nell'orecchio è entrata dell'acqua durante la doccia.,Il suono è prodotto perché nell'orecchio è stato applicato un liquido detergente che deve avere il tempo di agire.,Il suono è prodotto perché nell'orecchio è entrata dell'acqua durante la doccia.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_causale_04,video005,video005.mp4,video005_causale,4,causale,Perché il massaggio all'orecchio del cane produce un suono?,Il suono è prodotto perché è stato inserito un liquido per pulire le orecchie e serve per fargli fare effetto.,Il suono è prodotto perché c'è una musica che sta suonando nelle vicinanze e serve per rilassare l'ambiente.,Il suono è prodotto perché è stato inserito un liquido per pulire le orecchie e serve per fargli fare effetto.,Il suono è prodotto perché c'è una musica che sta suonando nelle vicinanze e serve per rilassare l'ambiente.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_spaziale_01,video005,video005.mp4,video005_spaziale,1,spaziale,Dove viene inserito il beccuccio della lozione?,Il beccuccio della lozione viene inserito nell'orecchio del cane.,Il beccuccio della lozione viene inserito nel naso del cane.,Il beccuccio della lozione viene inserito nel naso del cane.,Il beccuccio della lozione viene inserito nell'orecchio del cane.,1,gemma-4-12B,only_video,1,1,1,correct,
video005_spaziale_02,video005,video005.mp4,video005_spaziale,2,spaziale,Dove viene inserito il beccuccio della lozione?,Il beccuccio della lozione viene inserito nell'orecchio.,Il beccuccio della lozione viene inserito nel naso.,Il beccuccio della lozione viene inserito nell'orecchio.,Il beccuccio della lozione viene inserito nel naso.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_spaziale_03,video005,video005.mp4,video005_spaziale,3,spaziale,Dove viene inserito il beccuccio della lozione?,Il beccuccio della lozione viene inserito all'interno dell'orecchio del gatto e del cane.,Il beccuccio della lozione viene inserito all'esterno dell'orecchio del gatto e del cane.,Il beccuccio della lozione viene inserito all'esterno dell'orecchio del gatto e del cane.,Il beccuccio della lozione viene inserito all'interno dell'orecchio del gatto e del cane.,1,gemma-4-12B,only_video,1,1,1,correct,
video005_spaziale_04,video005,video005.mp4,video005_spaziale,4,spaziale,Dove viene inserito il beccuccio della lozione?,Il beccuccio della lozione viene inserito nell'orecchio del gatto.,Il beccuccio della lozione viene inserito nel naso del gatto.,Il beccuccio della lozione viene inserito nell'orecchio del gatto.,Il beccuccio della lozione viene inserito nel naso del gatto.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_temporale_01,video005,video005.mp4,video005_temporale,1,temporale,Il massaggio viene fatto prima o dopo l'applicazione del detergente auricolare?,Il massaggio viene fatto dopo l'applicazione del detergente auricolare.,Il massaggio viene fatto prima dell'applicazione del detergente auricolare.,Il massaggio viene fatto dopo l'applicazione del detergente auricolare.,Il massaggio viene fatto prima dell'applicazione del detergente auricolare.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_temporale_02,video005,video005.mp4,video005_temporale,2,temporale,Il massaggio viene fatto prima o dopo l'applicazione del detergente auricolare?,Il massaggio viene fatto dopo l'applicazione del detergente auricolare.,Il massaggio viene fatto prima dell'applicazione del detergente auricolare.,Il massaggio viene fatto dopo l'applicazione del detergente auricolare.,Il massaggio viene fatto prima dell'applicazione del detergente auricolare.,0,gemma-4-12B,only_video,0,0,1,correct,
video005_temporale_03,video005,video005.mp4,video005_temporale,3,temporale,Il massaggio viene fatto prima o dopo l'applicazione del detergente auricolare?,Il massaggio viene fatto in seguito alla spremitura della confezione e all'applicazione del prodotto.,Il massaggio viene fatto prima della spremitura della confezione e dell'applicazione del prodotto.,Il massaggio viene fatto in seguito alla spremitura della confezione e all'applicazione del prodotto.,Il massaggio viene fatto prima della spremitura della confezione e dell'applicazione del prodotto.,0,gemma-4-12B,only_video,0,0,1,correct,
